invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax_5_pct,sales,date,time,payment,cogs,gross_margin_percentage,gross_income,rating
540-11-4336,Alex,Yangon,Normal,Male,Food And Beverages,24.94,9,11.223,235.683,01-11-2019,16:49:00,Credit Card,224.46,4.761904762,11.223,5.6
848-62-7243,Alex,Yangon,Member,Female,Health And Beauty,24.89,9,11.2005,235.2105,15-03-2019,15:36:00,Cash,224.01,4.761904762,11.2005,7.4
873-14-6353,Alex,Yangon,Member,Male,Food And Beverages,24.82,7,8.687,182.427,16-02-2019,10:33:00,Credit Card,173.74,4.761904762,8.687,7.1
560-30-5617,Cairo,Mandalay,Normal,Female,Sports And Travel,24.77,5,6.1925,130.0425,24-03-2019,18:27:00,Cash,123.85,4.761904762,6.1925,8.5
740-11-5257,Giza,Naypyitaw,Normal,Male,Electronic Accessories,24.74,10,12.37,259.77,24-02-2019,16:44:00,Cash,247.4,4.761904762,12.37,7.1
285-68-5083,Giza,Naypyitaw,Member,Female,Sports And Travel,24.74,3,3.711,77.931,15-02-2019,17:47:00,Credit Card,74.22,4.761904762,3.711,10
864-24-7918,Alex,Yangon,Member,Female,Sports And Travel,24.49,10,12.245,257.145,22-02-2019,15:15:00,Cash,244.9,4.761904762,12.245,8.1
631-34-1880,Giza,Naypyitaw,Member,Male,Food And Beverages,24.31,3,3.6465,76.5765,01-08-2019,19:09:00,Credit Card,72.93,4.761904762,3.6465,4.3
788-07-8452,Giza,Naypyitaw,Member,Female,Home And Lifestyle,24.24,7,8.484,178.164,27-01-2019,17:38:00,Ewallet,169.68,4.761904762,8.484,9.4
726-29-6793,Alex,Yangon,Member,Male,Electronic Accessories,24.18,8,9.672,203.112,28-01-2019,20:54:00,Ewallet,193.44,4.761904762,9.672,9.8
372-26-1506,Giza,Naypyitaw,Normal,Female,Fashion Accessories,23.82,5,5.955,125.055,28-01-2019,19:24:00,Ewallet,119.1,4.761904762,5.955,5.4
226-71-3580,Giza,Naypyitaw,Normal,Female,Sports And Travel,23.75,9,10.6875,224.4375,31-01-2019,12:02:00,Cash,213.75,4.761904762,10.6875,9.5
290-68-2984,Alex,Yangon,Normal,Male,Home And Lifestyle,23.75,4,4.75,99.75,16-03-2019,11:22:00,Cash,95,4.761904762,4.75,5.2
182-69-8360,Cairo,Mandalay,Normal,Female,Electronic Accessories,23.65,4,4.73,99.33,30-01-2019,13:32:00,Credit Card,94.6,4.761904762,4.73,4
442-48-3607,Alex,Yangon,Member,Male,Food And Beverages,23.48,2,2.348,49.308,14-03-2019,11:21:00,Credit Card,46.96,4.761904762,2.348,7.9
459-50-7686,Alex,Yangon,Normal,Female,Electronic Accessories,23.46,6,7.038,147.798,13-01-2019,19:14:00,Ewallet,140.76,4.761904762,7.038,6.4
434-35-9162,Cairo,Mandalay,Member,Male,Food And Beverages,23.34,4,4.668,98.028,02-04-2019,18:53:00,Ewallet,93.36,4.761904762,4.668,7.4
737-88-5876,Alex,Yangon,Member,Male,Home And Lifestyle,23.29,4,4.658,97.818,19-03-2019,11:52:00,Credit Card,93.16,4.761904762,4.658,5.9
510-79-0415,Cairo,Mandalay,Member,Female,Sports And Travel,23.08,6,6.924,145.404,24-01-2019,19:20:00,Ewallet,138.48,4.761904762,6.924,4.9
551-21-3069,Giza,Naypyitaw,Member,Female,Electronic Accessories,23.07,9,10.3815,218.0115,02-01-2019,11:27:00,Cash,207.63,4.761904762,10.3815,4.9
749-24-1565,Alex,Yangon,Normal,Female,Health And Beauty,23.03,9,10.3635,217.6335,01-03-2019,12:02:00,Ewallet,207.27,4.761904762,10.3635,7.9
751-15-6198,Cairo,Mandalay,Normal,Male,Sports And Travel,23.01,6,6.903,144.963,01-12-2019,16:45:00,Ewallet,138.06,4.761904762,6.903,7.9
556-72-8512,Giza,Naypyitaw,Normal,Male,Home And Lifestyle,22.96,1,1.148,24.108,30-01-2019,20:47:00,Cash,22.96,4.761904762,1.148,4.3
857-67-9057,Cairo,Mandalay,Normal,Male,Electronic Accessories,22.95,10,11.475,240.975,02-06-2019,19:20:00,Ewallet,229.5,4.761904762,11.475,8.2
649-11-3678,Giza,Naypyitaw,Normal,Female,Food And Beverages,22.93,9,10.3185,216.6885,26-02-2019,20:26:00,Cash,206.37,4.761904762,10.3185,5.5
320-32-8842,Giza,Naypyitaw,Member,Female,Food And Beverages,22.62,1,1.131,23.751,17-03-2019,18:58:00,Cash,22.62,4.761904762,1.131,6.4
139-52-2867,Giza,Naypyitaw,Normal,Female,Fashion Accessories,22.51,7,7.8785,165.4485,13-02-2019,10:50:00,Credit Card,157.57,4.761904762,7.8785,4.8
862-29-5914,Giza,Naypyitaw,Normal,Female,Sports And Travel,22.38,1,1.119,23.499,30-01-2019,17:08:00,Credit Card,22.38,4.761904762,1.119,8.6
247-11-2470,Alex,Yangon,Member,Female,Fashion Accessories,22.32,4,4.464,93.744,03-01-2019,16:23:00,Credit Card,89.28,4.761904762,4.464,4.4
210-30-7976,Cairo,Mandalay,Member,Female,Fashion Accessories,22.32,4,4.464,93.744,14-03-2019,11:16:00,Ewallet,89.28,4.761904762,4.464,4.1
447-15-7839,Alex,Yangon,Member,Female,Sports And Travel,22.24,10,11.12,233.52,02-09-2019,11:00:00,Cash,222.4,4.761904762,11.12,4.2
399-69-4630,Giza,Naypyitaw,Normal,Male,Electronic Accessories,22.21,6,6.663,139.923,03-07-2019,10:23:00,Credit Card,133.26,4.761904762,6.663,8.6
175-54-2529,Alex,Yangon,Member,Male,Food And Beverages,22.17,8,8.868,186.228,03-03-2019,17:01:00,Credit Card,177.36,4.761904762,8.868,9.6
868-81-1752,Cairo,Mandalay,Normal,Male,Home And Lifestyle,22.02,9,9.909,208.089,02-07-2019,18:48:00,Cash,198.18,4.761904762,9.909,6.8
744-09-5786,Cairo,Mandalay,Normal,Male,Electronic Accessories,22.01,6,6.603,138.663,01-02-2019,18:50:00,Cash,132.06,4.761904762,6.603,7.6
569-76-2760,Alex,Yangon,Member,Female,Sports And Travel,22.01,4,4.402,92.442,29-01-2019,18:15:00,Credit Card,88.04,4.761904762,4.402,6.6
873-51-0671,Alex,Yangon,Member,Female,Sports And Travel,21.98,7,7.693,161.553,01-10-2019,16:42:00,Ewallet,153.86,4.761904762,7.693,5.1
291-32-1427,Cairo,Mandalay,Member,Female,Fashion Accessories,21.94,5,5.485,115.185,03-05-2019,12:29:00,Ewallet,109.7,4.761904762,5.485,5.3
305-89-2768,Cairo,Mandalay,Member,Female,Home And Lifestyle,21.9,3,3.285,68.985,01-09-2019,18:43:00,Ewallet,65.7,4.761904762,3.285,4.7
569-71-4390,Cairo,Mandalay,Normal,Male,Sports And Travel,21.87,2,2.187,45.927,25-01-2019,14:29:00,Ewallet,43.74,4.761904762,2.187,6.9
526-86-8552,Giza,Naypyitaw,Member,Female,Home And Lifestyle,21.82,10,10.91,229.11,01-07-2019,17:36:00,Cash,218.2,4.761904762,10.91,7.1
629-42-4133,Giza,Naypyitaw,Normal,Male,Health And Beauty,21.8,8,8.72,183.12,19-02-2019,19:24:00,Cash,174.4,4.761904762,8.72,8.3
174-75-0888,Cairo,Mandalay,Normal,Male,Electronic Accessories,21.58,9,9.711,203.931,14-03-2019,12:32:00,Cash,194.22,4.761904762,9.711,7.3
746-19-0921,Giza,Naypyitaw,Normal,Male,Food And Beverages,21.58,1,1.079,22.659,02-09-2019,10:02:00,Ewallet,21.58,4.761904762,1.079,7.2
126-54-1082,Alex,Yangon,Member,Female,Home And Lifestyle,21.54,9,9.693,203.553,01-07-2019,11:44:00,Credit Card,193.86,4.761904762,9.693,8.8
746-54-5508,Alex,Yangon,Normal,Male,Home And Lifestyle,21.52,6,6.456,135.576,17-01-2019,12:48:00,Credit Card,129.12,4.761904762,6.456,9.4
254-31-0042,Alex,Yangon,Member,Male,Electronic Accessories,21.5,9,9.675,203.175,03-06-2019,12:46:00,Credit Card,193.5,4.761904762,9.675,7.8
105-10-6182,Alex,Yangon,Member,Male,Fashion Accessories,21.48,2,2.148,45.108,27-02-2019,12:22:00,Ewallet,42.96,4.761904762,2.148,6.6
544-55-9589,Cairo,Mandalay,Member,Female,Electronic Accessories,21.43,10,10.715,225.015,28-01-2019,11:51:00,Cash,214.3,4.761904762,10.715,6.2
896-34-0956,Alex,Yangon,Normal,Male,Fashion Accessories,21.32,1,1.066,22.386,26-01-2019,12:43:00,Cash,21.32,4.761904762,1.066,5.9
770-42-8960,Cairo,Mandalay,Normal,Male,Food And Beverages,21.12,8,8.448,177.408,01-01-2019,19:31:00,Cash,168.96,4.761904762,8.448,6.3
687-15-1097,Giza,Naypyitaw,Member,Female,Health And Beauty,21.12,2,2.112,44.352,01-03-2019,19:17:00,Cash,42.24,4.761904762,2.112,9.7
428-83-5800,Giza,Naypyitaw,Member,Female,Food And Beverages,21.08,3,3.162,66.402,02-09-2019,10:25:00,Cash,63.24,4.761904762,3.162,7.3
784-08-0310,Giza,Naypyitaw,Member,Female,Food And Beverages,21.04,4,4.208,88.368,13-01-2019,13:58:00,Cash,84.16,4.761904762,4.208,7.6
132-23-6451,Alex,Yangon,Member,Male,Health And Beauty,20.97,5,5.2425,110.0925,01-04-2019,13:21:00,Cash,104.85,4.761904762,5.2425,7.8
324-92-3863,Alex,Yangon,Member,Male,Electronic Accessories,20.89,2,2.089,43.869,02-05-2019,18:45:00,Cash,41.78,4.761904762,2.089,9.8
650-98-6268,Cairo,Mandalay,Member,Female,Food And Beverages,20.87,3,3.1305,65.7405,20-03-2019,13:53:00,Credit Card,62.61,4.761904762,3.1305,8
733-33-4967,Giza,Naypyitaw,Normal,Male,Electronic Accessories,20.85,8,8.34,175.14,03-03-2019,19:17:00,Cash,166.8,4.761904762,8.34,6.3
187-83-5490,Alex,Yangon,Member,Male,Electronic Accessories,20.77,4,4.154,87.234,31-01-2019,13:47:00,Cash,83.08,4.761904762,4.154,4.7
756-01-7507,Giza,Naypyitaw,Member,Female,Health And Beauty,20.38,5,5.095,106.995,22-01-2019,18:56:00,Cash,101.9,4.761904762,5.095,6
173-50-1108,Cairo,Mandalay,Member,Female,Sports And Travel,20.18,4,4.036,84.756,13-02-2019,12:14:00,Credit Card,80.72,4.761904762,4.036,5
727-46-3608,Cairo,Mandalay,Member,Female,Food And Beverages,20.01,9,9.0045,189.0945,02-06-2019,15:47:00,Ewallet,180.09,4.761904762,9.0045,4.1
381-20-0914,Alex,Yangon,Member,Female,Fashion Accessories,20.01,9,9.0045,189.0945,01-12-2019,15:48:00,Credit Card,180.09,4.761904762,9.0045,5.7
414-12-7047,Cairo,Mandalay,Normal,Male,Food And Beverages,19.79,8,7.916,166.236,18-01-2019,12:04:00,Ewallet,158.32,4.761904762,7.916,8.7
191-29-0321,Cairo,Mandalay,Member,Female,Fashion Accessories,19.77,10,9.885,207.585,27-02-2019,18:57:00,Credit Card,197.7,4.761904762,9.885,5
756-49-0168,Alex,Yangon,Member,Male,Fashion Accessories,19.7,1,0.985,20.685,02-08-2019,11:39:00,Ewallet,19.7,4.761904762,0.985,9.5
510-09-5628,Alex,Yangon,Member,Female,Fashion Accessories,19.66,10,9.83,206.43,15-03-2019,18:20:00,Credit Card,196.6,4.761904762,9.83,7.2
706-36-6154,Alex,Yangon,Member,Male,Home And Lifestyle,19.36,9,8.712,182.952,18-01-2019,18:43:00,Ewallet,174.24,4.761904762,8.712,8.7
134-75-2619,Alex,Yangon,Member,Male,Electronic Accessories,19.32,7,6.762,142.002,25-03-2019,18:51:00,Cash,135.24,4.761904762,6.762,6.9
480-63-2856,Giza,Naypyitaw,Member,Female,Food And Beverages,19.25,8,7.7,161.7,23-01-2019,18:37:00,Ewallet,154,4.761904762,7.7,6.6
346-12-3257,Cairo,Mandalay,Member,Male,Electronic Accessories,19.24,9,8.658,181.818,03-04-2019,16:28:00,Cash,173.16,4.761904762,8.658,8
606-80-4905,Giza,Naypyitaw,Member,Female,Sports And Travel,19.15,6,5.745,120.645,29-01-2019,10:01:00,Credit Card,114.9,4.761904762,5.745,6.8
390-80-5128,Cairo,Mandalay,Member,Female,Health And Beauty,19.15,1,0.9575,20.1075,28-01-2019,17:58:00,Credit Card,19.15,4.761904762,0.9575,9.5
301-11-9629,Alex,Yangon,Normal,Female,Sports And Travel,19.1,7,6.685,140.385,15-01-2019,10:43:00,Cash,133.7,4.761904762,6.685,9.7
669-54-1719,Cairo,Mandalay,Member,Female,Electronic Accessories,18.93,6,5.679,119.259,02-10-2019,12:45:00,Credit Card,113.58,4.761904762,5.679,8.1
250-17-5703,Alex,Yangon,Member,Male,Food And Beverages,18.85,10,9.425,197.925,27-02-2019,18:24:00,Ewallet,188.5,4.761904762,9.425,5.6
243-47-2663,Giza,Naypyitaw,Member,Male,Electronic Accessories,18.77,6,5.631,118.251,28-01-2019,16:43:00,Credit Card,112.62,4.761904762,5.631,5.5
382-03-4532,Alex,Yangon,Member,Female,Health And Beauty,18.33,1,0.9165,19.2465,02-02-2019,18:50:00,Cash,18.33,4.761904762,0.9165,4.3
802-43-8934,Alex,Yangon,Normal,Male,Home And Lifestyle,18.28,1,0.914,19.194,22-03-2019,15:05:00,Credit Card,18.28,4.761904762,0.914,8.3
596-42-3999,Cairo,Mandalay,Normal,Male,Food And Beverages,18.22,7,6.377,133.917,03-10-2019,14:04:00,Credit Card,127.54,4.761904762,6.377,6.6
585-03-5943,Cairo,Mandalay,Normal,Male,Health And Beauty,18.11,10,9.055,190.155,13-03-2019,11:46:00,Ewallet,181.1,4.761904762,9.055,5.9
359-90-3665,Cairo,Mandalay,Member,Female,Fashion Accessories,18.08,4,3.616,75.936,14-01-2019,18:03:00,Credit Card,72.32,4.761904762,3.616,9.5
895-66-0685,Cairo,Mandalay,Member,Male,Food And Beverages,18.08,3,2.712,56.952,03-05-2019,19:46:00,Ewallet,54.24,4.761904762,2.712,8
190-14-3147,Cairo,Mandalay,Normal,Female,Health And Beauty,17.97,4,3.594,75.474,23-02-2019,20:43:00,Ewallet,71.88,4.761904762,3.594,6.4
604-70-6476,Alex,Yangon,Member,Male,Fashion Accessories,17.94,5,4.485,94.185,23-01-2019,14:04:00,Ewallet,89.7,4.761904762,4.485,6.8
616-24-2851,Cairo,Mandalay,Member,Female,Fashion Accessories,17.87,4,3.574,75.054,22-03-2019,14:42:00,Ewallet,71.48,4.761904762,3.574,6.5
394-43-4238,Cairo,Mandalay,Member,Male,Home And Lifestyle,17.77,5,4.4425,93.2925,15-02-2019,12:42:00,Credit Card,88.85,4.761904762,4.4425,5.4
559-61-5987,Cairo,Mandalay,Normal,Female,Health And Beauty,17.75,1,0.8875,18.6375,14-01-2019,10:38:00,Cash,17.75,4.761904762,0.8875,8.6
364-33-8584,Cairo,Mandalay,Member,Female,Food And Beverages,17.63,5,4.4075,92.5575,03-08-2019,15:27:00,Cash,88.15,4.761904762,4.4075,8.5
690-01-6631,Cairo,Mandalay,Normal,Male,Fashion Accessories,17.49,10,8.745,183.645,22-02-2019,18:35:00,Ewallet,174.9,4.761904762,8.745,6.6
821-14-9046,Cairo,Mandalay,Member,Female,Fashion Accessories,17.48,6,5.244,110.124,18-01-2019,15:04:00,Credit Card,104.88,4.761904762,5.244,6.1
450-28-2866,Giza,Naypyitaw,Member,Male,Food And Beverages,17.44,5,4.36,91.56,15-01-2019,19:25:00,Cash,87.2,4.761904762,4.36,8.1
807-14-7833,Alex,Yangon,Member,Female,Electronic Accessories,17.42,10,8.71,182.91,22-02-2019,12:30:00,Ewallet,174.2,4.761904762,8.71,7
211-30-9270,Giza,Naypyitaw,Normal,Male,Health And Beauty,17.41,5,4.3525,91.4025,28-01-2019,15:16:00,Credit Card,87.05,4.761904762,4.3525,4.9
842-29-4695,Giza,Naypyitaw,Member,Male,Sports And Travel,17.14,7,5.999,125.979,16-01-2019,12:07:00,Credit Card,119.98,4.761904762,5.999,7.9
549-96-4200,Giza,Naypyitaw,Member,Male,Food And Beverages,17.04,4,3.408,71.568,03-08-2019,20:15:00,Ewallet,68.16,4.761904762,3.408,7
583-41-4548,Giza,Naypyitaw,Normal,Male,Home And Lifestyle,16.67,7,5.8345,122.5245,02-07-2019,11:36:00,Ewallet,116.69,4.761904762,5.8345,7.4
479-26-8945,Cairo,Mandalay,Member,Female,Sports And Travel,16.49,2,1.649,34.629,02-05-2019,11:32:00,Ewallet,32.98,4.761904762,1.649,4.6
214-17-6927,Giza,Naypyitaw,Normal,Female,Food And Beverages,16.48,6,4.944,103.824,02-07-2019,18:23:00,Ewallet,98.88,4.761904762,4.944,9.9
821-07-3596,Giza,Naypyitaw,Normal,Female,Fashion Accessories,16.45,4,3.29,69.09,03-07-2019,14:53:00,Ewallet,65.8,4.761904762,3.29,5.6
181-82-6255,Cairo,Mandalay,Normal,Female,Home And Lifestyle,16.37,6,4.911,103.131,02-08-2019,10:58:00,Cash,98.22,4.761904762,4.911,7
236-27-1144,Giza,Naypyitaw,Normal,Female,Food And Beverages,16.31,9,7.3395,154.1295,26-03-2019,10:31:00,Ewallet,146.79,4.761904762,7.3395,8.4
489-64-4354,Giza,Naypyitaw,Normal,Male,Fashion Accessories,16.28,1,0.814,17.094,03-09-2019,15:36:00,Cash,16.28,4.761904762,0.814,5
242-55-6721,Cairo,Mandalay,Member,Female,Home And Lifestyle,16.16,2,1.616,33.936,03-07-2019,11:49:00,Ewallet,32.32,4.761904762,1.616,6.5
602-80-9671,Giza,Naypyitaw,Member,Female,Home And Lifestyle,15.95,6,4.785,100.485,02-09-2019,17:15:00,Credit Card,95.7,4.761904762,4.785,5.1
877-22-3308,Alex,Yangon,Member,Female,Health And Beauty,15.87,10,7.935,166.635,13-03-2019,16:40:00,Cash,158.7,4.761904762,7.935,5.8
199-75-8169,Alex,Yangon,Member,Female,Sports And Travel,15.81,10,7.905,166.005,03-06-2019,12:27:00,Credit Card,158.1,4.761904762,7.905,8.6
867-47-1948,Giza,Naypyitaw,Normal,Female,Home And Lifestyle,15.8,10,7.9,165.9,01-09-2019,12:07:00,Cash,158,4.761904762,7.9,7.8
605-03-2706,Alex,Yangon,Normal,Female,Health And Beauty,15.8,3,2.37,49.77,25-03-2019,18:02:00,Cash,47.4,4.761904762,2.37,9.5
169-52-4504,Alex,Yangon,Normal,Female,Electronic Accessories,15.69,3,2.3535,49.4235,14-03-2019,14:13:00,Credit Card,47.07,4.761904762,2.3535,5.8
760-27-5490,Giza,Naypyitaw,Normal,Male,Fashion Accessories,15.62,8,6.248,131.208,20-01-2019,20:37:00,Ewallet,124.96,4.761904762,6.248,9.1
423-64-4619,Alex,Yangon,Member,Female,Health And Beauty,15.55,9,6.9975,146.9475,03-07-2019,13:12:00,Cash,139.95,4.761904762,6.9975,5
851-28-6367,Alex,Yangon,Member,Male,Sports And Travel,15.5,10,7.75,162.75,23-03-2019,10:55:00,Ewallet,155,4.761904762,7.75,8
593-08-5916,Alex,Yangon,Normal,Female,Fashion Accessories,15.5,1,0.775,16.275,19-03-2019,15:23:00,Credit Card,15.5,4.761904762,0.775,7.4
859-71-0933,Giza,Naypyitaw,Member,Female,Sports And Travel,15.49,2,1.549,32.529,16-01-2019,15:10:00,Cash,30.98,4.761904762,1.549,6.3
778-71-5554,Giza,Naypyitaw,Member,Female,Fashion Accessories,15.43,1,0.7715,16.2015,25-01-2019,15:46:00,Credit Card,15.43,4.761904762,0.7715,6.1
617-15-4209,Giza,Naypyitaw,Member,Female,Health And Beauty,15.37,2,1.537,32.277,16-03-2019,19:47:00,Cash,30.74,4.761904762,1.537,7.2
490-29-1201,Alex,Yangon,Normal,Female,Sports And Travel,15.34,1,0.767,16.107,01-06-2019,11:09:00,Cash,15.34,4.761904762,0.767,6.5
226-31-3081,Giza,Naypyitaw,Normal,Female,Electronic Accessories,15.28,5,3.82,80.22,03-08-2019,10:29:00,Cash,76.4,4.761904762,3.82,9.6
372-94-8041,Alex,Yangon,Normal,Male,Health And Beauty,15.26,6,4.578,96.138,15-02-2019,18:03:00,Ewallet,91.56,4.761904762,4.578,9.8
396-90-2219,Cairo,Mandalay,Normal,Female,Electronic Accessories,14.96,8,5.984,125.664,23-02-2019,12:29:00,Cash,119.68,4.761904762,5.984,8.6
549-23-9016,Giza,Naypyitaw,Member,Female,Food And Beverages,14.87,2,1.487,31.227,13-02-2019,18:15:00,Credit Card,29.74,4.761904762,1.487,8.9
470-31-3286,Cairo,Mandalay,Normal,Male,Health And Beauty,14.82,3,2.223,46.683,03-01-2019,11:30:00,Credit Card,44.46,4.761904762,2.223,8.7
764-44-8999,Cairo,Mandalay,Normal,Female,Health And Beauty,14.76,2,1.476,30.996,18-02-2019,14:42:00,Ewallet,29.52,4.761904762,1.476,4.3
835-16-0096,Giza,Naypyitaw,Member,Male,Sports And Travel,14.7,5,3.675,77.175,24-03-2019,13:48:00,Ewallet,73.5,4.761904762,3.675,8.5
227-50-3718,Alex,Yangon,Normal,Male,Health And Beauty,14.62,5,3.655,76.755,03-04-2019,12:23:00,Cash,73.1,4.761904762,3.655,4.4
351-62-0822,Cairo,Mandalay,Member,Female,Fashion Accessories,14.48,4,2.896,60.816,02-06-2019,18:07:00,Ewallet,57.92,4.761904762,2.896,4.5
883-17-4236,Giza,Naypyitaw,Normal,Female,Sports And Travel,14.39,2,1.439,30.219,03-02-2019,19:44:00,Credit Card,28.78,4.761904762,1.439,7.2
613-59-9758,Giza,Naypyitaw,Normal,Female,Sports And Travel,14.36,10,7.18,150.78,27-01-2019,14:28:00,Cash,143.6,4.761904762,7.18,5.4
870-76-1733,Alex,Yangon,Member,Female,Food And Beverages,14.23,5,3.5575,74.7075,02-01-2019,10:08:00,Credit Card,71.15,4.761904762,3.5575,4.4
236-86-3015,Giza,Naypyitaw,Member,Male,Home And Lifestyle,13.98,1,0.699,14.679,02-04-2019,13:38:00,Ewallet,13.98,4.761904762,0.699,9.8
268-20-3585,Giza,Naypyitaw,Normal,Female,Health And Beauty,13.85,9,6.2325,130.8825,02-04-2019,12:50:00,Ewallet,124.65,4.761904762,6.2325,6
732-67-5346,Alex,Yangon,Normal,Male,Food And Beverages,13.79,5,3.4475,72.3975,01-11-2019,19:07:00,Credit Card,68.95,4.761904762,3.4475,7.8
226-34-0034,Cairo,Mandalay,Normal,Female,Electronic Accessories,13.78,4,2.756,57.876,01-10-2019,11:10:00,Ewallet,55.12,4.761904762,2.756,9
388-76-2555,Cairo,Mandalay,Normal,Male,Sports And Travel,13.69,6,4.107,86.247,13-02-2019,13:59:00,Cash,82.14,4.761904762,4.107,6.3
760-54-1821,Cairo,Mandalay,Normal,Male,Home And Lifestyle,13.59,9,6.1155,128.4255,15-03-2019,10:26:00,Cash,122.31,4.761904762,6.1155,5.8
400-45-1220,Cairo,Mandalay,Normal,Female,Health And Beauty,13.5,10,6.75,141.75,27-02-2019,11:06:00,Credit Card,135,4.761904762,6.75,4.8
346-84-3103,Cairo,Mandalay,Member,Female,Electronic Accessories,13.22,5,3.305,69.405,03-02-2019,19:26:00,Cash,66.1,4.761904762,3.305,4.3
192-98-7397,Giza,Naypyitaw,Normal,Male,Fashion Accessories,12.78,1,0.639,13.419,01-08-2019,14:11:00,Ewallet,12.78,4.761904762,0.639,9.5
840-76-5966,Alex,Yangon,Member,Male,Sports And Travel,12.76,2,1.276,26.796,01-08-2019,18:06:00,Ewallet,25.52,4.761904762,1.276,7.8
838-02-1821,Giza,Naypyitaw,Member,Female,Home And Lifestyle,12.73,2,1.273,26.733,22-02-2019,12:10:00,Credit Card,25.46,4.761904762,1.273,5.2
279-62-1445,Giza,Naypyitaw,Member,Female,Fashion Accessories,12.54,1,0.627,13.167,21-02-2019,12:38:00,Cash,12.54,4.761904762,0.627,8.2
871-39-9221,Giza,Naypyitaw,Member,Female,Electronic Accessories,12.45,6,3.735,78.435,02-09-2019,13:11:00,Cash,74.7,4.761904762,3.735,4.1
586-25-0848,Alex,Yangon,Normal,Female,Sports And Travel,12.34,7,4.319,90.699,03-04-2019,11:19:00,Credit Card,86.38,4.761904762,4.319,6.7
487-79-6868,Cairo,Mandalay,Member,Female,Home And Lifestyle,12.29,9,5.5305,116.1405,26-03-2019,19:28:00,Credit Card,110.61,4.761904762,5.5305,8
137-74-8729,Giza,Naypyitaw,Normal,Female,Fashion Accessories,12.19,8,4.876,102.396,13-03-2019,12:47:00,Ewallet,97.52,4.761904762,4.876,6.8
148-82-2527,Giza,Naypyitaw,Member,Female,Home And Lifestyle,12.12,10,6.06,127.26,03-05-2019,13:44:00,Credit Card,121.2,4.761904762,6.06,8.4
761-49-0439,Cairo,Mandalay,Member,Female,Electronic Accessories,12.1,8,4.84,101.64,19-01-2019,10:17:00,Ewallet,96.8,4.761904762,4.84,8.6
308-39-1707,Alex,Yangon,Normal,Female,Fashion Accessories,12.09,1,0.6045,12.6945,26-01-2019,18:19:00,Credit Card,12.09,4.761904762,0.6045,8.2
273-84-2164,Giza,Naypyitaw,Member,Male,Electronic Accessories,12.05,5,3.0125,63.2625,16-02-2019,15:53:00,Ewallet,60.25,4.761904762,3.0125,5.5
633-91-1052,Alex,Yangon,Normal,Female,Home And Lifestyle,12.03,2,1.203,25.263,27-01-2019,15:51:00,Cash,24.06,4.761904762,1.203,5.1
482-17-1179,Alex,Yangon,Member,Male,Electronic Accessories,11.94,3,1.791,37.611,19-01-2019,12:47:00,Credit Card,35.82,4.761904762,1.791,8.1
343-75-9322,Cairo,Mandalay,Member,Female,Sports And Travel,11.85,8,4.74,99.54,01-09-2019,16:34:00,Cash,94.8,4.761904762,4.74,4.1
389-25-3394,Giza,Naypyitaw,Normal,Male,Electronic Accessories,11.81,5,2.9525,62.0025,17-02-2019,18:06:00,Cash,59.05,4.761904762,2.9525,9.4
865-41-9075,Alex,Yangon,Normal,Male,Food And Beverages,11.53,7,4.0355,84.7455,28-01-2019,17:35:00,Cash,80.71,4.761904762,4.0355,8.1
886-54-6089,Alex,Yangon,Normal,Female,Home And Lifestyle,11.43,6,3.429,72.009,15-01-2019,17:24:00,Cash,68.58,4.761904762,3.429,7.7
152-03-4217,Cairo,Mandalay,Normal,Female,Home And Lifestyle,11.28,9,5.076,106.596,17-03-2019,11:55:00,Credit Card,101.52,4.761904762,5.076,4.3
790-38-4466,Giza,Naypyitaw,Normal,Female,Health And Beauty,10.99,5,2.7475,57.6975,23-01-2019,10:18:00,Credit Card,54.95,4.761904762,2.7475,9.3
642-32-2990,Alex,Yangon,Member,Female,Food And Beverages,10.96,10,5.48,115.08,02-02-2019,20:48:00,Ewallet,109.6,4.761904762,5.48,6
565-91-4567,Cairo,Mandalay,Normal,Male,Health And Beauty,10.75,8,4.3,90.3,15-03-2019,14:38:00,Ewallet,86,4.761904762,4.3,6.2
587-73-4862,Alex,Yangon,Member,Female,Health And Beauty,10.69,5,2.6725,56.1225,26-03-2019,11:07:00,Ewallet,53.45,4.761904762,2.6725,7.6
545-46-3100,Cairo,Mandalay,Member,Female,Electronic Accessories,10.59,3,1.5885,33.3585,03-12-2019,13:52:00,Credit Card,31.77,4.761904762,1.5885,8.7
237-44-6163,Alex,Yangon,Normal,Male,Electronic Accessories,10.56,8,4.224,88.704,24-01-2019,17:43:00,Cash,84.48,4.761904762,4.224,7.6
664-14-2882,Giza,Naypyitaw,Member,Female,Home And Lifestyle,10.53,5,2.6325,55.2825,30-01-2019,14:43:00,Credit Card,52.65,4.761904762,2.6325,5.8
115-38-7388,Giza,Naypyitaw,Member,Female,Fashion Accessories,10.18,8,4.072,85.512,30-03-2019,12:51:00,Credit Card,81.44,4.761904762,4.072,9.5
784-21-9238,Giza,Naypyitaw,Member,Male,Sports And Travel,10.17,1,0.5085,10.6785,02-07-2019,14:15:00,Cash,10.17,4.761904762,0.5085,5.9
